Koordinatensystem : Lambert konform konisch
Rechtswert        : 3941500 Meter
Hochwert          : 2453500 Meter
Hoehenlage        : 253 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3941500 2453500  6 15 19  18.3  985 275  1.9 3  4.7  36  121   88 310 -424  2
3941500 2453500  6 15 20  17.0  984 324  1.9 5  4.7  36   11   38 306 -414  2
3941500 2453500  6 15 21  15.8  985 204  1.6 7  4.9  41    0    0 321 -403  2
3941500 2453500  6 15 22  14.6  985 253  2.3 7  5.3  48    0    0 328 -393  2
3941500 2453500  6 15 23  14.1  986 251  1.8 7  5.5  53    0    0 327 -389  2
3941500 2453500  6 15 24  14.1  986 243  1.5 8  5.7  56    0    0 331 -387  2
3941500 2453500  6 16  1  13.7  986 236  1.8 8  5.8  58    0    0 335 -385  2
3941500 2453500  6 16  2  12.5  985 205  1.5 8  6.0  62    0    0 334 -384  2
3941500 2453500  6 16  3  13.3  985 122  1.2 8  6.2  65    0    0 335 -382  2
3941500 2453500  6 16  4  12.4  984 194  1.3 7  6.4  67    0    0 334 -381  2
3941500 2453500  6 16  5  12.0  984 188  1.6 7  6.8  74    0    1 331 -379  2
3941500 2453500  6 16  6  12.1  984 182  1.7 8  6.8  75    0   16 335 -379  2
3941500 2453500  6 16  7  12.7  984 134  1.8 6  6.9  74    6  104 332 -384  2
3941500 2453500  6 16  8  14.1  983 135  1.9 7  6.9  70   25  192 332 -394  2
3941500 2453500  6 16  9  15.0  983 105  0.9 8  6.8  64   25  256 344 -406  2
3941500 2453500  6 16 10  15.5  983 170  1.3 7  6.6  59   38  316 347 -417  2
3941500 2453500  6 16 11  15.9  982 322  1.9 7  6.2  54   29  337 346 -420  2
3941500 2453500  6 16 12  15.6  982 199  2.1 7  6.3  54   45  371 348 -420  2
3941500 2453500  6 16 13  14.4  981 282  2.4 6  7.0  63  161  416 344 -418  2
3941500 2453500  6 16 14  17.5  981  29  1.0 5  7.6  65  149  405 341 -416  2
3941500 2453500  6 16 15  12.9  980 276  4.4 6  7.2  64   67  348 340 -415  2
3941500 2453500  6 16 16  14.4  980 321  2.7 6  7.4  73   57  299 340 -415  2
3941500 2453500  6 16 17  14.4  980 338  1.9 8  8.0  75    0  151 353 -414  2
3941500 2453500  6 16 18  13.1  980   4  2.1 8  8.0  79    0   52 362 -410  2
3941500 2453500  6 16 19  12.8  980 130  2.2 8  8.1  84    0   39 361 -406  2
3941500 2453500  6 16 20  12.4  980 162  2.0 8  8.1  86    0   18 361 -402  2
3941500 2453500  6 16 21  12.4  980 159  1.5 8  8.0  86    0    0 360 -397  2
3941500 2453500  6 16 22  12.7  981 195  1.8 8  8.1  86    0    0 361 -393  2
3941500 2453500  6 16 23  12.3  981 225  1.7 8  8.0  85    0    0 361 -390  2
3941500 2453500  6 16 24  12.3  981 244  0.6 8  7.8  84    0    0 360 -388  2
3941500 2453500  6 17  1  12.5  980 239  1.0 8  7.9  85    0    0 360 -387  2
3941500 2453500  6 17  2  12.5  980 217  0.9 7  8.0  85    0    0 355 -386  2
3941500 2453500  6 17  3  12.4  980 237  1.4 8  8.0  86    0    0 355 -385  2
3941500 2453500  6 17  4  12.2  980 223  1.7 8  7.9  85    0    0 361 -385  2
3941500 2453500  6 17  5  12.2  980 240  1.7 8  7.8  85    0    2 360 -385  2
3941500 2453500  6 17  6  12.3  980 271  1.1 8  7.9  86    0   29 361 -385  2
3941500 2453500  6 17  7  12.7  980 295  1.2 7  7.9  85    2   98 354 -387  2
3941500 2453500  6 17  8  12.7  980 285  1.8 7  8.0  84    1  148 349 -393  2
3941500 2453500  6 17  9  13.1  981 317  2.0 8  7.9  82    0  155 356 -403  2
3941500 2453500  6 17 10  13.7  981 317  1.8 8  7.7  78    3  252 364 -412  2
3941500 2453500  6 17 11  14.5  981 187  1.0 8  7.4  71    0  232 365 -405  2
3941500 2453500  6 17 12  13.8  981 286  1.2 8  7.2  69    0  240 365 -388  2
3941500 2453500  6 17 13  14.9  981 106  0.8 7  7.6  72    5  305 357 -391  2
3941500 2453500  6 17 14  14.3  980  43  0.9 6  7.8  73   28  352 345 -401  2
3941500 2453500  6 17 15  15.2  980 303  1.0 7  7.5  69    9  274 341 -408  2
3941500 2453500  6 17 16  15.9  980  37  1.5 3  7.2  64  163  318 327 -414  2
3941500 2453500  6 17 17  15.9  980  54  1.7 3  7.1  61  220  233 310 -415  2
3941500 2453500  6 17 18  16.5  980  57  0.8 5  7.1  59   46  183 316 -413  2
3941500 2453500  6 17 19  16.1  981  17  2.4 7  7.2  60    8   92 334 -411  2
3941500 2453500  6 17 20  15.7  980  47  1.4 7  7.3  63    0   12 343 -402  2
3941500 2453500  6 17 21  15.1  980  32  1.2 7  7.5  66    0    0 342 -391  2
3941500 2453500  6 17 22  14.4  981  62  1.1 7  7.6  70    0    0 342 -385  2
3941500 2453500  6 17 23  13.8  981  40  0.9 7  7.7  74    0    0 341 -382  2
3941500 2453500  6 17 24  13.4  981  18  0.8 6  7.8  78    0    0 335 -378  2
3941500 2453500  6 18  1  12.5  981   9  0.9 7  8.0  83    0    0 333 -374  2
3941500 2453500  6 18  2  12.1  981  85  1.2 7  8.0  87    0    0 336 -371  2
3941500 2453500  6 18  3  11.5  981  65  0.8 7  7.9  88    0    0 334 -371  2
3941500 2453500  6 18  4  12.2  981  75  1.1 7  7.8  88    0    0 334 -372  2
3941500 2453500  6 18  5  12.4  981 327  1.1 7  7.9  86    0    7 337 -371  2
3941500 2453500  6 18  6  12.9  981  85  1.0 8  8.0  85    0   22 341 -369  2
3941500 2453500  6 18  7  13.7  982  96  1.0 8  8.3  84    0   48 346 -373  2
3941500 2453500  6 18  8  13.7  982  50  0.6 6  8.5  84    3  168 337 -381  2
3941500 2453500  6 18  9  14.5  982  52  1.7 7  8.8  85    2  214 333 -389  2
3941500 2453500  6 18 10  14.7  982  66  1.3 8  9.0  84    0  228 343 -399  2
3941500 2453500  6 18 11  15.4  982  55  1.1 8  9.1  82    0  190 348 -404  2
3941500 2453500  6 18 12  15.5  982  83  1.0 7  9.2  81    0  233 347 -405  2
3941500 2453500  6 18 13  15.9  982  66  2.2 8  9.1  79    0  146 348 -413  2
3941500 2453500  6 18 14  15.5  982 136  3.0 7  9.3  80    0  136 349 -418  2
3941500 2453500  6 18 15  15.5  982 353  1.1 8  9.6  84    0  103 349 -419  2
3941500 2453500  6 18 16  15.9  982  64  0.8 7  9.6  84    5  238 350 -422  2
3941500 2453500  6 18 17  17.0  983  91  0.8 6  9.7  80   44  272 345 -424  2
3941500 2453500  6 18 18  17.5  983  29  1.8 7  9.6  76   24  193 347 -421  2
3941500 2453500  6 18 19  17.3  983   2  1.2 6  9.4  73    8  102 347 -415  2
3941500 2453500  6 18 20  16.8  984 331  1.9 7  9.4  75    5   36 347 -407  2
3941500 2453500  6 18 21  15.8  983 317  0.3 6  9.4  79    0    0 346 -400  2
3941500 2453500  6 18 22  15.9  984 296  0.5 7  9.3  80    0    0 344 -395  2
3941500 2453500  6 18 23  15.6  984 290  1.4 7  9.2  80    0    0 349 -393  2
3941500 2453500  6 18 24  15.5  985 288  1.7 5  9.2  81    0    0 338 -390  2
3941500 2453500  6 19  1  15.6  985 292  2.4 8  9.2  81    0    0 342 -388  2
3941500 2453500  6 19  2  15.5  985 281  2.0 8  9.4  83    0    0 354 -385  2
3941500 2453500  6 19  3  15.4  985 291  2.8 7  9.4  83    0    0 349 -383  2
3941500 2453500  6 19  4  15.1  986 286  2.4 7  9.1  82    0    0 343 -381  2
3941500 2453500  6 19  5  14.8  986 277  2.1 6  9.0  82    0    2 337 -379  2
3941500 2453500  6 19  6  15.0  986 280  2.2 5  8.9  81   22   58 327 -379  2
3941500 2453500  6 19  7  16.3  987 303  2.6 1  8.6  76  169   93 306 -382  2
3941500 2453500  6 19  8  17.4  987 318  2.7 2  8.4  68  262  142 297 -392  2
3941500 2453500  6 19  9  18.2  988 336  1.8 2  8.2  63  488  115 303 -406  2
3941500 2453500  6 19 10  19.1  989 327  1.8 2  7.9  58  651  104 306 -423  2
3941500 2453500  6 19 11  20.3  988 359  1.8 2  7.6  52  592  206 308 -437  2
3941500 2453500  6 19 12  20.8  988 338  2.7 5  7.4  48  204  408 321 -450  2
3941500 2453500  6 19 13  21.2  988 321  2.1 5  7.2  45   24  352 334 -460  2
3941500 2453500  6 19 14  21.9  988 342  0.4 7  7.2  44    5  279 344 -468  2
3941500 2453500  6 19 15  22.6  988 239  0.7 3  6.7  39  578  198 340 -472  2
3941500 2453500  6 19 16  23.0  987  45  1.2 3  6.3  35  511  165 325 -472  2
3941500 2453500  6 19 17  23.3  987  83  1.2 4  6.6  36  368  156 332 -469  2
3941500 2453500  6 19 18  23.3  986  34  1.3 4  6.8  37  183  154 337 -459  2
3941500 2453500  6 19 19  23.0  986  31  1.7 2  6.6  36  134   89 327 -447  2
3941500 2453500  6 19 20  22.1  986  46  1.6 4  6.8  39   27   43 326 -432  2
3941500 2453500  6 19 21  20.1  986  45  1.3 4  7.2  45    0    0 328 -418  2
3941500 2453500  6 19 22  18.5  987 168  1.0 4  7.5  52    0    0 323 -407  2
3941500 2453500  6 19 23  18.6  987 102  0.8 5  7.8  57    0    0 325 -401  2
3941500 2453500  6 19 24  17.3  987 115  0.9 5  8.2  62    0    0 328 -397  2
3941500 2453500  6 20  1  16.4  986 128  1.2 5  8.5  69    0    0 326 -393  2
3941500 2453500  6 20  2  16.2  986 133  1.7 5  8.5  71    0    0 324 -391  2
3941500 2453500  6 20  3  16.0  986 190  1.9 5  8.3  71    0    0 324 -388  2
3941500 2453500  6 20  4  16.4  985 167  2.0 4  8.2  69    0    0 320 -385  2
3941500 2453500  6 20  5  16.7  985 183  2.1 5  8.2  68    0   11 321 -382  2
3941500 2453500  6 20  6  17.3  986 172  1.3 2  8.2  66   20   59 316 -382  2
3941500 2453500  6 20  7  18.9  987 124  1.3 5  8.5  64    9  110 319 -388  2
3941500 2453500  6 20  8  19.4  987 174  2.5 6  8.8  62    5  161 336 -400  2
3941500 2453500  6 20  9  21.5  987 194  2.1 5  8.6  56  405  179 343 -417  2
3941500 2453500  6 20 10  22.1  987 232  3.1 4  7.9  47  418  259 342 -436  2
3941500 2453500  6 20 11  22.7  986 253  3.9 3  7.8  45  403  328 339 -453  2
3941500 2453500  6 20 12  23.2  986 273  3.9 3  8.1  45  526  309 342 -464  2
3941500 2453500  6 20 13  23.8  986 255  4.7 3  7.1  38  702  219 344 -470  2
3941500 2453500  6 20 14  24.8  986 230  4.6 3  6.4  33  664  222 346 -467  2
3941500 2453500  6 20 15  24.7  986 273  4.0 4  6.6  33  475  278 353 -457  2
3941500 2453500  6 20 16  24.8  986 284  4.1 7  6.4  32  139  322 370 -449  2
3941500 2453500  6 20 17  25.5  986 240  4.4 5  6.5  32  152  258 376 -449  2
3941500 2453500  6 20 18  25.7  985 221  3.8 3  6.7  32  244  144 361 -451  2
3941500 2453500  6 20 19  25.4  985 258  3.6 2  6.8  32   81  110 350 -446  2
3941500 2453500  6 20 20  23.8  986 256  2.5 2  7.1  36   32   48 342 -437  2
3941500 2453500  6 20 21  22.6  986 211  1.5 2  7.3  40    0    0 338 -428  2
3941500 2453500  6 20 22  21.3  987 237  1.4 1  7.5  44    0    0 330 -421  2
3941500 2453500  6 20 23  20.0  988 252  1.3 1  7.7  50    0    0 323 -417  2
3941500 2453500  6 20 24  20.0  988 262  1.5 1  8.1  54    0    0 321 -413  2
3941500 2453500  6 21  1  19.6  989 230  1.6 2  8.2  56    0    0 325 -411  2
3941500 2453500  6 21  2  20.7  989 301  2.5 2  8.4  55    0    0 329 -409  2
3941500 2453500  6 21  3  20.4  989 310  2.0 2  8.5  55    0    0 331 -407  2
3941500 2453500  6 21  4  19.5  990 284  2.5 2  8.7  58    0    0 327 -402  2
3941500 2453500  6 21  5  19.3  990 246  2.0 4  8.9  62    0    2 332 -397  2
3941500 2453500  6 21  6  18.9  990   9  3.1 4  8.9  63   16   55 336 -397  2
3941500 2453500  6 21  7  18.9  991 330  2.0 5  8.9  64   27  119 336 -399  2
3941500 2453500  6 21  8  19.0  991 332  2.2 6  8.9  63   17  177 343 -406  2
3941500 2453500  6 21  9  20.0  992 246  1.9 7  8.9  62  141  268 353 -420  2
3941500 2453500  6 21 10  19.8  992 274  1.8 6  9.1  61  166  330 354 -436  2
3941500 2453500  6 21 11  20.2  991 336  1.8 6  9.3  62  172  379 350 -449  2
3941500 2453500  6 21 12  21.7  991 251  2.3 5  9.8  62  698  184 351 -459  2
3941500 2453500  6 21 13  22.1  991 331  1.2 4  9.6  57  263  397 349 -467  2
3941500 2453500  6 21 14  22.6  990 276  3.4 3  9.4  54  267  370 347 -472  2
3941500 2453500  6 21 15  22.8  990 275  3.0 4  9.4  53  258  334 350 -472  2
3941500 2453500  6 21 16  22.8  990 305  3.2 8  9.3  52   79  301 366 -470  2
3941500 2453500  6 21 17  22.4  990 314  4.7 6  9.5  54  256  213 373 -467  2
3941500 2453500  6 21 18  22.9  990 317  3.5 6  9.6  54  138  172 369 -460  2
3941500 2453500  6 21 19  22.9  990 322  2.9 6  9.5  53   15   96 371 -452  2
3941500 2453500  6 21 20  22.3  990 345  1.2 6  9.5  54    2   29 370 -440  2
3941500 2453500  6 21 21  21.5  990 343  1.0 6  9.6  57    0    0 368 -428  2
3941500 2453500  6 21 22  20.6  991 327  0.8 6  9.6  60    0    0 367 -418  2
3941500 2453500  6 21 23  19.8  992 219  1.2 6  9.8  64    0    0 365 -413  2
3941500 2453500  6 21 24  19.1  992 244  0.9 6  9.7  67    0    0 364 -410  2
3941500 2453500  6 22  1  18.1  991 142  1.5 3  9.8  72    0    0 348 -408  2
3941500 2453500  6 22  2  17.9  991 155  1.1 3 10.1  76    0    0 331 -407  2
3941500 2453500  6 22  3  17.7  991 161  1.6 5 10.3  79    0    0 340 -406  2
3941500 2453500  6 22  4  17.4  991 149  1.5 6 10.3  80    0    0 353 -404  2
3941500 2453500  6 22  5  17.2  991 143  2.2 6 10.1  80    4   16 356 -401  2
3941500 2453500  6 22  6  17.5  991 144  1.8 4 10.3  81   50   58 346 -399  2
3941500 2453500  6 22  7  19.4  991 146  1.6 2 10.5  77  153  106 329 -402  2
3941500 2453500  6 22  8  21.3  992 194  1.7 2 10.6  69  290  137 325 -415  2
3941500 2453500  6 22  9  22.4  992 297  2.3 3 10.4  62  368  194 337 -434  2
3941500 2453500  6 22 10  23.2  992 315  2.3 6  9.9  56  226  326 362 -456  2
3941500 2453500  6 22 11  23.6  992 334  1.9 4  9.8  53  398  323 371 -474  2
3941500 2453500  6 22 12  24.7  992  56  1.9 3  9.9  52  467  330 363 -488  2
3941500 2453500  6 22 13  25.2  991  22  1.7 3  9.6  47  514  317 364 -496  2
3941500 2453500  6 22 14  25.8  991  44  2.1 3  9.2  44  514  297 366 -500  2
3941500 2453500  6 22 15  26.1  990  80  2.0 1  9.5  44  537  238 361 -501  2
3941500 2453500  6 22 16  27.0  990  26  2.0 1  9.5  42  503  185 357 -499  2
3941500 2453500  6 22 17  27.5  990  12  2.0 1  9.3  40  416  149 359 -496  2
3941500 2453500  6 22 18  27.8  989  36  1.7 1  9.4  40  260  133 359 -489  2
3941500 2453500  6 22 19  27.8  989  27  1.3 1  9.5  40  133   96 359 -479  2
3941500 2453500  6 22 20  26.9  989 336  2.2 2  9.8  42    1   29 360 -466  2
3941500 2453500  6 22 21  24.8  989 352  2.1 1  9.8  46    0    0 355 -451  2
3941500 2453500  6 22 22  23.2  990 357  1.3 0  9.8  51    0    0 344 -439  2
3941500 2453500  6 22 23  23.0  990  59  1.2 0  9.9  55    0    0 339 -431  2
3941500 2453500  6 22 24  22.4  990 359  1.0 0 10.4  58    0    0 339 -425  2
3941500 2453500  6 23  1  21.4  990 175  1.0 1 10.7  63    0    0 340 -421  2
3941500 2453500  6 23  2  21.0  990 218  1.7 0 10.7  66    0    0 337 -416  2
3941500 2453500  6 23  3  20.4  989 221  1.1 1 10.7  68    0    0 333 -414  2
3941500 2453500  6 23  4  19.9  989 195  1.4 1 10.6  70    0    0 333 -413  2
3941500 2453500  6 23  5  20.2  989 173  1.8 1 10.6  70    7   16 330 -411  2
3941500 2453500  6 23  6  21.3  989 155  1.0 0 10.8  68   56   53 326 -411  2
3941500 2453500  6 23  7  23.6  989 106  0.6 0 11.2  64  179   85 330 -417  2
3941500 2453500  6 23  8  25.0  989 186  1.7 0 11.4  58  313  109 340 -433  2
3941500 2453500  6 23  9  27.2  988 180  2.3 4 11.6  53  413  150 366 -455  2
3941500 2453500  6 23 10  28.4  988 172  3.0 5 11.8  49  652   92 389 -478  2
3941500 2453500  6 23 11  29.2  988 240  2.4 4 11.2  44  761   90 394 -497  2
3941500 2453500  6 23 12  30.0  988 280  2.7 3 10.5  39  755  136 394 -515  2
3941500 2453500  6 23 13  30.0  988 317  3.4 3  9.8  36  231  394 393 -529  2
3941500 2453500  6 23 14  31.2  987 309  5.1 3  8.3  30  727  146 394 -537  2
3941500 2453500  6 23 15  31.6  987 334  4.0 5  7.7  26  251  331 401 -539  2
3941500 2453500  6 23 16  30.5  987 287  3.2 7  8.8  30   42  279 413 -536  2
3941500 2453500  6 23 17  29.2  987 321  3.1 6 10.4  38  157  240 413 -526  2
3941500 2453500  6 23 18  29.6  987 345  1.7 3 11.3  43  247  122 404 -513  2
3941500 2453500  6 23 19  29.1  986 134  1.4 2 11.7  44  132   87 394 -500  2
3941500 2453500  6 23 20  28.4  986 213  1.6 4 11.9  46    5   32 394 -488  2
3941500 2453500  6 23 21  27.8  986 193  1.2 5 12.0  49    0    0 400 -476  2
3941500 2453500  6 23 22  27.1  987 225  2.0 5 12.0  51    0    0 400 -467  2
3941500 2453500  6 23 23  26.2  986 205  1.5 6 12.2  54    0    0 403 -460  2
3941500 2453500  6 23 24  26.6  986 247  2.6 6 12.4  56    0    0 405 -455  2
3941500 2453500  6 24  1  23.2  987 216  4.9 7 12.1  59    0    0 403 -451  2
3941500 2453500  6 24  2  22.4  988 175  1.6 7 12.0  67    0    0 400 -447  2
3941500 2453500  6 24  3  21.9  987 195  2.6 6 12.2  71    0    0 393 -444  2
3941500 2453500  6 24  4  21.1  988 204  1.8 7 12.3  74    0    0 391 -441  2
3941500 2453500  6 24  5  21.0  988 215  2.2 4 12.3  76    0    9 380 -437  2
3941500 2453500  6 24  6  22.1  988 218  1.8 2 12.4  75   18   51 358 -435  2
3941500 2453500  6 24  7  22.4  989 191  1.7 4 12.8  74   38  113 360 -434  2
3941500 2453500  6 24  8  22.9  989 240  2.7 7 12.9  73   27  175 387 -433  2
3941500 2453500  6 24  9  22.6  989 285  3.0 6 12.9  72   16  216 398 -433  2
3941500 2453500  6 24 10  23.3  989 283  3.1 6 13.2  73   81  302 394 -434  2
3941500 2453500  6 24 11  23.2  989 317  3.3 8 13.1  71   12  275 404 -439  2
3941500 2453500  6 24 12  23.7  989 337  2.8 6 13.0  70  192  367 403 -445  2
3941500 2453500  6 24 13  24.3  989 348  2.5 6 13.0  67  138  375 394 -449  2
3941500 2453500  6 24 14  25.3  989 318  2.9 8 12.8  64    7  269 403 -455  2
3941500 2453500  6 24 15  25.3  988   2  3.8 5 12.4  60   94  319 397 -462  2
3941500 2453500  6 24 16  25.3  988 346  3.7 4 11.7  56  200  273 379 -475  2
3941500 2453500  6 24 17  26.3  988 319  3.2 6 11.7  54  187  213 384 -484  2
3941500 2453500  6 24 18  25.5  988 348  2.4 5 11.6  54  106  161 388 -477  2
3941500 2453500  6 24 19  24.8  988 339  1.5 5 11.5  56  139   70 381 -461  2
3941500 2453500  6 24 20  23.2  988 316  3.0 5 11.6  60   36   38 376 -450  2
3941500 2453500  6 24 21  22.3  988   3  1.4 7 12.1  68    0    0 380 -441  2
3941500 2453500  6 24 22  21.5  988 243  1.5 4 12.3  72    0    0 373 -432  2
3941500 2453500  6 24 23  21.4  989 250  1.2 4 12.1  74    0    0 359 -424  2
3941500 2453500  6 24 24  20.5  989 275  1.5 6 12.1  76    0    0 365 -419  2
3941500 2453500  6 25  1  20.4  989 297  2.5 4 12.2  79    0    0 363 -415  2
3941500 2453500  6 25  2  20.3  990 274  1.9 7 12.3  80    0    0 366 -413  2
3941500 2453500  6 25  3  20.0  989 207  1.1 6 12.4  81    0    0 375 -412  2
3941500 2453500  6 25  4  19.3  988 330  0.6 7 12.2  83    0    0 375 -410  2
3941500 2453500  6 25  5  18.3  988  92  0.7 6 12.0  86    0    8 373 -404  2
3941500 2453500  6 25  6  19.4  989  85  0.9 4 12.2  87    0   22 359 -399  2
3941500 2453500  6 25  7  19.9  988  22  1.0 7 12.4  84    0   28 367 -401  2
3941500 2453500  6 25  8  19.5  988 285  2.2 7 12.5  85    0   40 380 -410  2
3941500 2453500  6 25  9  18.6  989 247  2.3 7 12.5  88    0  133 378 -425  2
3941500 2453500  6 25 10  19.8  990 118  3.1 6 13.0  91  108  350 374 -442  2
3941500 2453500  6 25 11  22.6  988 151  2.3 4 13.1  81  456  323 367 -458  2
3941500 2453500  6 25 12  23.1  988 158  1.8 3 12.4  69  504  341 359 -474  2
3941500 2453500  6 25 13  24.6  988 151  1.7 3 12.0  63  382  404 359 -488  2
3941500 2453500  6 25 14  26.4  987 198  1.9 2 11.2  53  476  346 361 -497  2
3941500 2453500  6 25 15  27.3  987 205  1.7 2 10.5  46  595  240 361 -501  2
3941500 2453500  6 25 16  26.7  986   5  2.3 1 11.0  48  473  231 359 -499  2
3941500 2453500  6 25 17  27.8  986   8  1.9 1 11.5  49  312  217 357 -491  2
3941500 2453500  6 25 18  27.5  987 351  1.9 3 11.3  47   90  196 364 -479  2
3941500 2453500  6 25 19  27.1  986 328  1.8 5 11.8  50   29  112 377 -465  2
3941500 2453500  6 25 20  26.5  985   2  1.0 5 12.1  53    5   35 381 -451  2
3941500 2453500  6 25 21  26.0  985 354  1.0 4 12.1  55    0    0 375 -438  2
3941500 2453500  6 25 22  25.4  986 206  1.1 5 12.2  57    0    0 371 -428  2
3941500 2453500  6 25 23  24.4  986 164  1.7 5 12.5  62    0    0 371 -421  2
3941500 2453500  6 25 24  23.8  986 167  1.8 6 12.8  66    0    0 371 -417  2
3941500 2453500  6 26  1  23.0  986 175  1.9 5 12.6  68    0    0 368 -415  2
3941500 2453500  6 26  2  22.4  986 181  1.9 5 12.4  69    0    0 362 -411  2
3941500 2453500  6 26  3  22.0  986 210  2.3 3 12.4  72    0    0 357 -407  2
3941500 2453500  6 26  4  22.1  986 197  1.7 4 12.3  72    0    0 354 -403  2
3941500 2453500  6 26  5  21.0  985 142  1.8 7 12.3  74    1   13 360 -400  2
3941500 2453500  6 26  6  21.9  986 143  1.8 3 12.5  75   25   60 357 -400  2
3941500 2453500  6 26  7  23.7  986 145  1.3 2 12.7  71   83  132 351 -408  2
3941500 2453500  6 26  8  25.4  985  84  1.5 3 12.9  65  166  198 359 -422  2
3941500 2453500  6 26  9  26.5  985 117  2.2 4 13.2  61  288  244 368 -441  2
3941500 2453500  6 26 10  27.7  986  77  2.3 3 13.6  59  408  271 374 -461  2
3941500 2453500  6 26 11  28.6  985 225  2.6 3 13.4  54  444  318 378 -483  2
3941500 2453500  6 26 12  28.5  985 321  4.0 3 13.0  52  343  398 381 -503  2
3941500 2453500  6 26 13  29.0  985 275  3.5 4 12.8  50  284  424 384 -512  2
3941500 2453500  6 26 14  29.4  984 265  4.2 3 12.2  46  311  399 387 -513  2
3941500 2453500  6 26 15  24.3  985 301  6.6 5 11.8  51  191  373 381 -512  2
3941500 2453500  6 26 16  22.4  985 313  5.9 7 11.9  64   51  301 380 -508  2
3941500 2453500  6 26 17  24.1  986 287  5.1 6 12.3  66   50  250 384 -503  2
3941500 2453500  6 26 18  24.3  986 291  4.6 6 12.3  63   30  173 386 -495  2
3941500 2453500  6 26 19  24.9  987 298  3.8 5 12.5  62   44  116 386 -483  2
3941500 2453500  6 26 20  24.0  987 275  4.7 6 12.6  64    8   37 387 -468  2
3941500 2453500  6 26 21  23.4  988 276  4.1 4 11.7  62    0    0 380 -454  2
3941500 2453500  6 26 22  22.6  989 281  4.3 5 10.9  60    0    0 372 -442  2
3941500 2453500  6 26 23  22.1  989 277  3.5 4 10.9  63    0    0 369 -434  2
3941500 2453500  6 26 24  21.5  990 282  2.8 5 10.9  65    0    0 367 -428  2
3941500 2453500  6 27  1  21.0  991 270  1.9 7 10.7  66    0    0 376 -424  2
3941500 2453500  6 27  2  20.0  992 259  2.5 6 10.4  67    0    0 376 -419  2
3941500 2453500  6 27  3  19.4  992 284  3.4 6 10.1  69    0    0 368 -415  2
3941500 2453500  6 27  4  18.7  992 284  2.5 6 10.0  71    0    0 364 -411  2
3941500 2453500  6 27  5  18.0  991 305  2.3 5  9.9  73    0    2 355 -408  2
3941500 2453500  6 27  6  18.3  992 323  2.0 6  9.6  72    6   50 351 -407  2
3941500 2453500  6 27  7  19.1  992 339  1.3 2  8.9  65  102  117 340 -412  2
3941500 2453500  6 27  8  20.1  993  42  1.2 3  8.5  58  144  187 332 -424  2
3941500 2453500  6 27  9  20.4  993  97  1.6 5  8.5  56  189  256 342 -440  2
3941500 2453500  6 27 10  20.9  993  51  1.6 4  8.4  54  399  243 346 -456  2
3941500 2453500  6 27 11  21.7  993 159  1.4 5  8.1  50  206  373 349 -470  2
3941500 2453500  6 27 12  21.5  992 305  2.1 6  7.8  47  101  389 354 -478  2
3941500 2453500  6 27 13  22.5  992 302  1.9 6  7.9  47  108  390 356 -481  2
3941500 2453500  6 27 14  23.0  992 310  1.6 6  8.3  47  126  377 360 -484  2
3941500 2453500  6 27 15  23.3  991 316  1.8 6  8.4  46  197  344 362 -486  2
3941500 2453500  6 27 16  23.9  991 310  2.0 5  8.4  45  360  245 362 -489  2
3941500 2453500  6 27 17  23.2  990  27  2.2 6  8.7  47  151  246 363 -489  2
3941500 2453500  6 27 18  23.3  990 340  2.1 6  8.8  48  121  174 365 -478  2
3941500 2453500  6 27 19  23.5  990 323  2.1 6  8.7  47   49  108 369 -464  2
3941500 2453500  6 27 20  22.0  990 333  1.7 6  8.7  49   23   42 368 -451  2
